90.1,0.080333333,210.1,0.354833333,240.1,0.433944444,270.1,0.581222222,0.371365888513212,0.4712777774,0.5009277775,0.0351790256053706,0.011143151653634,10,0.581222222,0.501203703333333,690.1,5670.1,-6.1127348474823e-05,5700.1,9930.1,-2.27368930668572e-05,0.379295774661972,0.0154147946976176,0,0,0
90.1,0.081333333,210.1,0.363833333,240.1,0.454944444,270.1,0.533222222,0.374534988469747,0.4722777774,0.5080277775,0.0326441148470393,0.0116161189516856,18,0.5745,0.5685,660.1,5670.1,-5.93908383952299e-05,5700.1,9930.1,-2.30977548601433e-05,0.394049295788732,0.0156015640603238,0,0,0
30.1,0.040555556,270.1,0.508222222,300.1,0.534444444,330.1,0.531944444,0.31603075120051,0.5343944442,0.5581055554,0.0656010065039001,0.00817465357853008,18,0.5925,0.588833333333333,630.1,5670.1,-6.2417738944856e-05,5700.1,9930.1,-2.11316658098469e-05,0.409760563394366,0.0141979589532069,0,0,0
60.1,0.053777778,180.1,0.298333333,210.1,0.373833333,240.1,0.438944444,0.428337773744196,0.4347555552,0.4879666664,0.0278456866369502,0.0132582899766801,17,0.579944444,0.569972222,660.1,5670.1,-6.06917024321603e-05,5700.1,9930.1,-2.24952008862978e-05,0.401056338042253,0.015333418589943,0,0,0
180.1,0.101333333,630.1,0.278222222,660.1,0.303694444,690.1,0.330444444,0.0673336496424273,0.3285611108,0.3912916665,0.110627448120414,0.00144487495927228,34,0.531472222,0.522425925666667,1110.1,4110.1,-6.1310619311202e-05,4140.1,9930.1,-2.16999664034493e-05,0.383386597943299,0.0192715423661145,0,0,0
180.1,0.070333333,660.1,0.272694444,690.1,0.297444444,720.1,0.321611111,0.0846941297211228,0.3240666664,0.3864749999,0.104213102564024,0.00145465433853609,34,0.513472222,0.503759259,1110.1,4140.1,-5.20349208180898e-05,4170.1,9930.1,-2.14873077691274e-05,0.373285118025907,0.0189131825852263,0,0,0
180.1,0.070333333,660.1,0.263694444,690.1,0.283444444,720.1,0.309611111,0.082596573979476,0.3100666664,0.3717749999,0.100508943098319,0.00145590226487852,34,0.495472222,0.487092592333333,1110.1,4140.1,-5.2679154287696e-05,4170.1,9930.1,-2.00760138567652e-05,0.359435377093264,0.0177311568050584,0,0,0
180.1,0.099333333,630.1,0.259222222,660.1,0.277694444,690.1,0.298444444,0.0639469666230904,0.3021611108,0.3657916665,0.12055381386777,0.00123003834359572,35,0.517444444,0.514981481333333,1110.1,4080.1,-5.51602604808481e-05,4110.1,9930.1,-2.3894652219435e-05,0.379519800574359,0.0210949137281781,0,0,0
330.1,0.2335,510.1,0.914222222,540.1,0.983111111,570.1,1.026277778,0.227481932680767,1.0033444444,1.0397555555,0.0294408385195967,0.00685053146860813,86,1.181666667,1.17651851866667,2700.1,7320.1,-5.24916899264174e-05,10680.1,13230.1,-2.39688456543548e-05,0.987558139569767,0.0111429736736895,540.1,2700.1,0.00010914784650541
300.1,0.187333333,480.1,0.805555556,510.1,0.893222222,540.1,0.967111111,0.243107101936334,0.9542333334,1.0251111111,0.022102824503478,0.00761030165633411,84,1.199444444,1.19390740733333,2610.1,8190.1,-4.6602825605198e-05,11460.1,13230.1,-2.23509620061128e-05,1.00999537038333,0.00927938912081595,510.1,1710.1,0.000294676732659699
330.1,0.2305,480.1,0.734555556,510.1,0.829222222,540.1,0.909111111,0.231802953633142,0.8926333334,0.9666111111,0.0177173681957219,0.00783847834817368,85,1.141222222,1.13844444433333,2640.1,10560.1,-4.07840212190853e-05,10590.1,13230.1,-2.20743642480989e-05,0.962401373314607,0.0111727104402169,510.1,2640.1,0.000129209988564109
330.1,0.2255,480.1,0.703555556,510.1,0.784222222,540.1,0.864111111,0.227565337070732,0.8544333334,0.9359111111,0.0164851008280142,0.00788530510647153,87,1.115666667,1.10953703733333,2670.1,7170.1,-4.80674515747647e-05,7200.1,13230.1,-2.68336602596441e-05,0.960824807509901,0.0243772917540335,510.1,1920.1,0.000228656060652772
180.1,0.069333333,330.1,0.461944444,360.1,0.492888889,390.1,0.514472222,0.379303769308646,0.5129777776,0.5400833333,0.015835713645029,0.0104941576848197,17,0.579944444,0.569972222,900.1,4860.1,-5.28567291015872e-05,4890.1,9930.1,-1.93553509232095e-05,0.416791584485207,0.0156215216609771,0,0,0
180.1,0.079333333,330.1,0.454944444,360.1,0.481888889,390.1,0.504472222,0.349303385919084,0.5039777776,0.5269833333,0.0177180464870118,0.0100616108226831,27,0.57275,0.562657407333333,780.1,5640.1,-4.80025429499577e-05,5670.1,9930.1,-1.22122801878481e-05,0.398915695426574,0.00954569583333943,0,0,0
180.1,0.074333333,330.1,0.447944444,360.1,0.473888889,390.1,0.498472222,0.359221947497793,0.4981777776,0.5203833333,0.0179539623739011,0.00996182386186806,27,0.56975,0.559324074,840.1,5670.1,-5.25419437813634e-05,5700.1,9930.1,-1.21471431903228e-05,0.385774647901408,0.0092692613747133,0,0,0
180.1,0.078333333,330.1,0.449944444,360.1,0.474888889,390.1,0.497472222,0.349630179228864,0.4971777776,0.5201833333,0.0181229956333486,0.00994538781916353,27,0.56775,0.559657407333333,780.1,5640.1,-4.95674127227181e-05,5670.1,9930.1,-1.25050234383378e-05,0.391901709412587,0.00961272664617959,0,0,0
90.1,0.047333333,210.1,0.330833333,240.1,0.395944444,270.1,0.441222222,0.486099990248695,0.4230777774,0.4796277775,0.0148599809392931,0.0149324455635688,15,0.552111111,0.544351851666667,540.1,5700.1,-4.93204113856299e-05,5730.1,9930.1,-2.55766514043124e-05,0.336064223815603,0.0166565829600633,0,0,0
90.1,0.054333333,240.1,0.438944444,270.1,0.470222222,300.1,0.495444444,0.417846989562071,0.4902888886,0.5241944442,0.0267753650538117,0.0118778506002539,14,0.566472222,0.556157407333333,540.1,5670.1,-4.7629253780023e-05,5700.1,9930.1,-2.56735229138856e-05,0.363197183112676,0.0169593028861509,0,0,0
90.1,0.076333333,210.1,0.365833333,240.1,0.434944444,270.1,0.470222222,0.391767036212684,0.4542777774,0.5063277775,0.0252435569723476,0.0128308694008059,15,0.574111111,0.566351851666667,540.1,3780.1,-6.95339394266828e-05,3810.1,9930.1,-2.51689317135388e-05,0.377595257453658,0.0230200891301634,0,0,0
90.1,0.054333333,240.1,0.426944444,270.1,0.459222222,300.1,0.491444444,0.412303198206372,0.4832888886,0.5209944442,0.0261716742169165,0.0118568278749252,15,0.569111111,0.563685185,540.1,5670.1,-4.76121163448681e-05,5700.1,9930.1,-2.53641177347342e-05,0.360645442107981,0.0168219072400982,0,0,0
120.1,0.054055556,300.1,0.492444444,330.1,0.547944444,360.1,0.585888889,0.368228219612756,0.569972222,0.5674722221,0.0281553648417148,0.00980007730909719,14,0.621472222,0.603157407333333,510.1,5670.1,-4.93070073415505e-05,5700.1,9930.1,-1.60213431088739e-05,0.366471831,0.0116927894019532,0,0,0
120.1,0.047055556,270.1,0.456222222,300.1,0.496444444,330.1,0.531944444,0.454330214710916,0.5375944442,0.5560055554,0.0155589601948586,0.0126761563200464,14,0.621472222,0.601824074,510.1,5670.1,-4.9040780729087e-05,5700.1,9930.1,-1.80841885961573e-05,0.364705888120892,0.0129941445097704,0,0,0
120.1,0.043055556,300.1,0.472444444,330.1,0.520944444,360.1,0.562888889,0.39923814656752,0.552172222,0.5523722221,0.0248471737336637,0.0101161741583906,14,0.611472222,0.589157407333333,510.1,5730.1,-4.89927103664725e-05,5760.1,9930.1,-1.63293276336256e-05,0.345272023828571,0.0114961017179996,0,0,0
120.1,0.055055556,300.1,0.500444444,330.1,0.540944444,360.1,0.583888889,0.367858967848122,0.574572222,0.5748722221,0.0278167715655061,0.00990476973421171,14,0.632472222,0.610490740666667,510.1,5670.1,-5.10474464377704e-05,5700.1,9930.1,-1.81955947886695e-05,0.366028169028169,0.0130540146004331,0,0,0
120.1,0.079055556,240.1,0.362944444,270.1,0.451222222,300.1,0.480444444,0.381024732476105,0.4618888886,0.5113944442,0.0200642708147424,0.0121456941990078,26,0.585833333,0.575064814666667,810.1,3000.1,-8.33121889295322e-05,4620.1,9930.1,-2.54432357804331e-05,0.418584425719101,0.0206648044851732,0,0,0
120.1,0.072055556,270.1,0.426222222,300.1,0.457444444,330.1,0.475944444,0.355504685111475,0.4787944442,0.5129055554,0.0236331706834529,0.0108603620135605,26,0.563833333,0.552731481333333,690.1,4740.1,-8.69411203112395e-05,6720.1,9930.1,-1.42628998074528e-05,0.338298739734568,0.0085578102604341,0,0,0
