Sample,exp_start,exp_start_value,exp_end_1,exp_end_value_1,exp_end_2,exp_end_value_2,exp_end_3,exp_end_value_3,exponential_coef_simple,exponential_Y0,exponential_r,log_start_position,log_end_position,log_theoretical_K,log_b,log_theoretical_r,mean_4points_afterK,mean_9points_afterK,position_K,K,mean_window_K,decrease_start,decrease_end,decrease_rate,steady_start,steady_end,steady_rate,mean_steady,mean_steady_sd,rise_start,rise_end,rise_rate
0116C1,480.1,0.1669375,780.1,0.8691875,810.1,0.9529375,840.1,1.01803125,0.164993938,0.014027116,0.005329029,9,34,1.297147819,6.385525705,-0.009017149,1.00784375,1.082803125,37,1.17275,1.166177083,1080.1,2700.1,-0.000298612,6030.1,8880.1,1.41E-05,0.831791341,0.00891944,0,0,0
0201G1,840.1,0.058777778,1380.1,0.499777778,1410.1,0.538194444,1440.1,0.576861111,0.118911094,0.002181506,0.003965658,29,69,0.572948448,0.764881636,-0.001735798,0.573456018,0.650024784,187,0.94475,0.941342593,2040.1,3900.1,-5.13E-05,7260.1,8400.1,-2.99E-05,0.70955057,0.006757038,0,0,0
0201G1,1110.1,0.186888889,1380.1,0.498777778,1410.1,0.538194444,1440.1,0.575861111,0.109071822,0.004145035,0.003491975,20,62,0.34472202,0.254177286,-0.002018582,0.572656018,0.648810231,188,0.934277778,0.928944445,2040.1,3870.1,-5.70E-05,7260.1,8400.1,-2.20E-06,0.704448006,0.003783171,0,0,0
0201G1,1110.1,0.172888889,1380.1,0.481777778,1410.1,0.517194444,1440.1,0.553861111,0.113870426,0.00349579,0.003590535,26,62,0.870574929,7.67342482,-0.005718167,0.551561574,0.625678763,187,0.89675,0.890675926,2040.1,3870.1,-5.16E-05,7260.1,8400.1,-2.24E-06,0.671396724,0.003898583,0,0,0
0201G1,840.1,0.063777778,1350.1,0.509583333,1380.1,0.557777778,1410.1,0.596194444,0.122246387,0.001968513,0.004139982,20,62,0.364235753,0.280596873,-0.00198704,0.591886111,0.673218525,183,0.987222222,0.978898148,2010.1,3870.1,-5.02E-05,7110.1,8400.1,2.35E-06,0.761082702,0.004111249,0,0,0
0202G1,450.1,0.08225,840.1,0.993777778,870.1,1.07075,900.1,1.129138889,0.191673095,0.009588017,0.00559171,9,35,1.297737715,7.451993184,-0.010124931,1.099227778,1.144675,35,1.192944444,1.190074074,1140.1,2640.1,-0.000290672,4080.1,6990.1,1.87E-05,0.931627268,0.010560736,0,0,0
0202G1,450.1,0.07625,840.1,0.992777778,870.1,1.05775,900.1,1.118138889,0.197422264,0.006953222,0.005968047,14,41,1.21932987,8.521637203,-0.011684382,1.095027778,1.141175,35,1.195944444,1.188407407,1140.1,2640.1,-0.000303758,4110.1,6540.1,1.37E-05,0.911682249,0.01056366,0,0,0
0202G1,480.1,0.111138889,840.1,1.015777778,870.1,1.08875,900.1,1.126138889,0.184385768,0.0099497,0.005588921,12,38,1.222189645,8.057535136,-0.011265414,1.106227778,1.138575,37,1.1815,1.173564815,1140.1,2520.1,-0.000301122,4080.1,6540.1,9.12E-06,0.952764726,0.007673375,0,0,0
0202G1,450.1,0.09525,840.1,1.004777778,870.1,1.06675,900.1,1.130138889,0.181232051,0.01019823,0.005532376,9,39,1.229364389,7.74821423,-0.010770383,1.102227778,1.139775,35,1.186944444,1.177074074,1140.1,2730.1,-0.000301916,4380.1,6480.1,3.70E-05,0.920634977,0.013642181,0,0,0
0203G1,390.1,0.078138889,810.1,0.530833333,840.1,0.585777778,870.1,0.64675,0.136854302,0.01514623,0.004418147,12,54,0.957429379,5.687375323,-0.007377414,0.639066667,0.736769444,47,0.948777778,0.940518518,1380.1,3150.1,-8.92E-05,0,0,0,0,0,0,0,0
0203G1,360.1,0.063611111,750.1,0.498055556,780.1,0.548777778,810.1,0.611833333,0.158301806,0.013288779,0.004855293,12,43,1.020091631,5.422691423,-0.007190399,0.608038889,0.720572222,53,0.988416667,0.976009259,1410.1,3120.1,-7.12E-05,6960.1,8430.1,9.12E-06,0.686874444,0.008448929,0,0,0
0203G1,360.1,0.063611111,750.1,0.513055556,780.1,0.566777778,810.1,0.616833333,0.160584306,0.015903179,0.004660448,5,43,1.02736886,5.306920338,-0.007105812,0.620638889,0.732872222,173,1.005027778,0.997398148,1380.1,1830.1,-6.59E-05,6450.1,8400.1,-2.38E-05,0.880267677,0.009696978,0,0,0
0203G1,390.1,0.087138889,780.1,0.516777778,810.1,0.569833333,840.1,0.624777778,0.136931514,0.01912922,0.004259939,12,48,0.964101456,5.273361916,-0.007044151,0.624455556,0.723897222,171,0.953194444,0.944564815,1380.1,3090.1,-7.34E-05,7050.1,8400.1,2.00E-05,0.77642029,0.007732282,0,0,0
0204G1,480.1,0.089138889,840.1,1.005777778,870.1,1.07075,900.1,1.131138889,0.201943394,0.007388678,0.005943709,16,39,1.202775048,8.951686805,-0.012452578,1.100027778,1.135975,35,1.179944444,1.172407407,1110.1,2400.1,-0.000356605,4260.1,6930.1,6.90E-06,0.938964198,0.007862111,0,0,0
0204G1,480.1,0.098138889,840.1,1.014777778,870.1,1.07675,900.1,1.119138889,0.194670102,0.009029936,0.005707755,10,40,1.198729857,8.449278215,-0.011851555,1.099027778,1.132075,39,1.176138889,1.16725,1110.1,2640.1,-0.00035425,4260.1,6960.1,1.16E-05,0.8859942,0.008574071,0,0,0
0204G1,480.1,0.117138889,840.1,1.020777778,870.1,1.07075,900.1,1.123138889,0.180413319,0.011726689,0.005395982,10,38,1.207995122,7.850757084,-0.01108105,1.097427778,1.128275,35,1.167944444,1.161407407,1110.1,2610.1,-0.000381388,4050.1,6510.1,1.58E-05,0.857800536,0.010478065,0,0,0
0204G1,480.1,0.112138889,840.1,1.004777778,870.1,1.06875,900.1,1.113138889,0.182731958,0.010108942,0.005534887,12,36,1.243002955,7.656013967,-0.010563502,1.094227778,1.126075,36,1.160305556,1.15925,1110.1,2640.1,-0.000390403,4140.1,6960.1,1.14E-05,0.831621637,0.008630788,0,0,0
0205G1,330.1,0.10575,600.1,0.595638889,630.1,0.666027778,660.1,0.737888889,0.192061864,0.017415664,0.005943242,8,40,1.056876136,5.273006018,-0.00922114,0.731472222,0.836455556,37,1.0675,1.052231482,1200.1,3270.1,-0.000180031,3300.1,4020.1,2.63E-06,0.861021111,0.010274068,0,0,0
0205G1,300.1,0.103277778,540.1,0.495166667,570.1,0.563583333,600.1,0.634638889,0.195934022,0.018599864,0.006130722,3,41,0.99081006,5.022715624,-0.009375708,0.630061111,0.752677778,38,0.987888889,0.983842593,1110.1,3240.1,-0.000126042,6000.1,8400.1,-5.87E-06,0.753305556,0.00777011,0,0,0
0205G1,270.1,0.071916667,570.1,0.564583333,600.1,0.635638889,630.1,0.703027778,0.206057995,0.016685407,0.006243737,7,38,1.014387299,5.301887449,-0.009751647,0.702127778,0.812538889,37,1.0195,1.011564815,1170.1,3270.1,-0.000155976,7260.1,8430.1,2.99E-05,0.739788889,0.008405042,0,0,0
0205G1,300.1,0.100277778,570.1,0.566583333,600.1,0.639638889,630.1,0.709027778,0.192408895,0.020903159,0.005840868,8,40,1.021281235,5.144412201,-0.009493214,0.705527778,0.815638889,37,1.0185,1.008564815,1080.1,2730.1,-0.000218343,6000.1,7170.1,-5.97E-07,0.767545833,0.011262313,0,0,0
0206G1,450.1,0.11525,780.1,0.530777778,810.1,0.598833333,840.1,0.659777778,0.138839978,0.017292668,0.004405697,8,48,1.003244478,5.623670941,-0.007489446,0.659255556,0.764897222,171,1.000194444,0.991564815,1320.1,3060.1,-7.80E-05,6330.1,8400.1,-9.83E-06,0.869739683,0.006164946,0,0,0
0206G1,270.1,0.039916667,750.1,0.508055556,780.1,0.566777778,810.1,0.637833333,0.158987303,0.012895246,0.004924904,10,43,1.036845046,5.651677965,-0.007575954,0.636438889,0.756272222,42,1.002583333,0.993935185,1290.1,3180.1,-0.00010826,7080.1,8400.1,1.20E-05,0.810094444,0.006851449,0,0,0
0206G1,270.1,0.046916667,750.1,0.509055556,780.1,0.566777778,810.1,0.637833333,0.149011511,0.016849169,0.004558007,3,43,1.045131034,5.321400176,-0.007119734,0.633838889,0.750972222,173,1.015027778,1.010398148,1350.1,3030.1,-7.17E-05,6270.1,8400.1,-1.47E-05,0.90629591,0.008081527,0,0,0
0206G1,270.1,0.047916667,780.1,0.571777778,810.1,0.639833333,840.1,0.704777778,0.145840413,0.017637666,0.0044878,8,43,1.054991903,5.378281887,-0.007204983,0.706455556,0.805497222,171,1.032194444,1.026898148,1350.1,3030.1,-7.26E-05,7080.1,8400.1,4.89E-06,0.900383333,0.006412045,0,0,0
0207G1,540.1,0.130166667,840.1,0.919777778,870.1,0.98075,900.1,1.035138889,0.195531641,0.006867694,0.005893217,12,39,1.189970692,8.230490918,-0.011113108,1.018027778,1.081575,39,1.166138889,1.16425,1200.1,2430.1,-0.000166253,3960.1,6870.1,-1.59E-06,0.948180839,0.006735403,0,0,0
0207G1,480.1,0.090138889,840.1,0.884777778,870.1,0.95275,900.1,0.997138889,0.190332069,0.007683369,0.005719224,12,38,1.168090799,7.710431025,-0.010414997,0.983227778,1.048775,37,1.1305,1.123564815,1200.1,2550.1,-0.00014704,6360.1,8400.1,-2.61E-05,0.864338567,0.009584677,0,0,0
0207G1,480.1,0.089138889,750.1,0.608055556,780.1,0.706777778,810.1,0.807833333,0.213341172,0.004070415,0.006701023,12,39,1.157498806,7.642114323,-0.0103842,0.789638889,0.920272222,38,1.124888889,1.121842593,1200.1,2850.1,-0.000159547,0,0,0,0,0,0,0,0
0207G1,510.1,0.123777778,780.1,0.772777778,810.1,0.867833333,840.1,0.939777778,0.203500409,0.006273841,0.006214558,12,36,1.186479338,7.494108857,-0.010374033,0.920255556,1.012097222,38,1.138888889,1.136842593,1200.1,2820.1,-0.000139314,4470.1,8220.1,-3.08E-05,0.893850309,0.018463891,0,0,0
0208G1,210.1,0.04475,690.1,0.5175,720.1,0.580305556,750.1,0.646055556,0.15299488,0.017418303,0.004947474,7,40,0.956100922,5.251159626,-0.00795247,0.639494445,0.742761111,40,0.921722222,0.917972222,1200.1,3150.1,-8.46E-05,6390.1,8400.1,-1.46E-05,0.760342729,0.007130655,0,0,0
0208G1,210.1,0.05175,660.1,0.504888889,690.1,0.5645,720.1,0.622305556,0.15186093,0.018470848,0.005034867,8,36,0.97540189,5.024007664,-0.007776384,0.620305556,0.731986111,35,0.910944444,0.903407407,1140.1,1770.1,-0.000215214,6420.1,8430.1,-1.06E-05,0.439774237,0.01130555,0,0,0
0208G1,450.1,0.17025,660.1,0.480888889,690.1,0.5415,720.1,0.599305556,0.148338328,0.019378505,0.004874055,7,43,0.968834658,5.215152902,-0.007996731,0.602305556,0.721486111,40,0.947722222,0.942305556,1200.1,3810.1,-0.000130913,6270.1,8400.1,-4.34E-06,0.670712577,0.007023099,0,0,0
0208G1,210.1,0.04675,660.1,0.487888889,690.1,0.5495,720.1,0.606305556,0.156351563,0.018214431,0.004988429,8,36,0.978485816,5.042495284,-0.007696322,0.606305556,0.720786111,40,0.923722222,0.920972222,1230.1,1830.1,-0.000137557,7080.1,8400.1,5.49E-06,0.774227778,0.005049445,0,0,0
0209G1,480.1,0.112138889,780.1,0.887777778,810.1,0.979833333,840.1,1.039777778,0.206898328,0.008804867,0.005989798,13,38,1.190615495,7.937609886,-0.01156827,1.027855556,1.088097222,34,1.157972222,1.150518518,1110.1,2460.1,-0.000359028,4470.1,5880.1,4.28E-06,1.002173515,0.004246558,0,0,0
0209G1,450.1,0.10725,780.1,0.902777778,810.1,0.986833333,840.1,1.048777778,0.193664897,0.012218941,0.005596998,13,40,0.835210029,1.185452446,-0.003609058,1.029855556,1.081697222,35,1.145944444,1.133074074,1080.1,2580.1,-0.000381148,6060.1,8130.1,-3.11E-05,0.832405952,0.011466417,0,0,0
0209G1,450.1,0.10625,750.1,0.817055556,780.1,0.901777778,810.1,0.975833333,0.203991228,0.008835945,0.006090238,13,38,1.168179051,7.529891394,-0.011182318,0.964438889,1.044572222,35,1.135944444,1.129740741,1110.1,2520.1,-0.000421214,4470.1,6870.1,-1.68E-05,0.900104938,0.009791204,0,0,0
0209G1,390.1,0.085138889,720.1,0.764305556,750.1,0.849055556,780.1,0.926777778,0.199516704,0.009603546,0.006133968,12,34,1.199671769,6.76815229,-0.010191752,0.91795,1.016408333,35,1.129944444,1.127740741,1110.1,2610.1,-0.000395701,4590.1,5880.1,-5.63E-06,0.924914141,0.004099059,0,0,0
0210G1,30.1,0.064111111,990.1,0.792972222,1020.1,0.841944444,1050.1,0.855305556,0.078599078,0.00415628,0.005264999,2,43,0.998599825,9.270686232,-0.010320272,0.857722222,0.893027778,40,0.934722222,0.926638889,1260.1,3630.1,-0.000284843,0,0,0,0,0,0,0,0
0210G1,30.1,0.068111111,990.1,0.833972222,1020.1,0.869944444,1050.1,0.899305556,0.078283117,0.005188776,0.005137695,2,63,1.525051765,5.518096804,-0.00543237,0.907122222,1.010927778,62,1.601055556,1.587546297,1890.1,2550.1,-0.001693079,0,0,0,0,0,0,0,0
0210G1,30.1,0.069111111,990.1,0.873972222,1020.1,0.952944444,1050.1,1.003305556,0.079291659,0.006485074,0.004979675,2,60,1.574798773,5.970687767,-0.006057609,1.007122222,1.115327778,59,1.663694444,1.653666666,1800.1,2550.1,-0.00201468,0,0,0,0,0,0,0,0
0210G1,30.1,0.066111111,960.1,0.839638889,990.1,0.904972222,1020.1,0.962944444,0.081988228,0.005288883,0.005266371,2,62,1.555723551,6.10638499,-0.006279237,0.964272222,1.078975,59,1.610694444,1.590333333,1770.1,2580.1,-0.001102508,0,0,0,0,0,0,0,0
0211G1,420.1,0.102388889,780.1,0.826777778,810.1,0.920833333,840.1,0.986777778,0.174063146,0.009010618,0.005839877,7,39,1.169951162,7.22118494,-0.010351581,0.970855556,1.042797222,38,1.129888889,1.124842593,1110.1,2370.1,-0.000407767,4680.1,6930.1,-1.29E-05,0.901070175,0.007004254,0,0,0
0211G1,420.1,0.105388889,750.1,0.762055556,780.1,0.837777778,810.1,0.918833333,0.179851113,0.010216582,0.005788938,7,36,1.176524224,6.600131087,-0.009590946,0.908638889,0.999072222,35,1.109944444,1.101740741,1110.1,2490.1,-0.000400353,4590.1,6900.1,-1.06E-05,0.882712607,0.006679926,0,0,0
0211G1,420.1,0.117388889,690.1,0.5755,720.1,0.673305556,750.1,0.768055556,0.176638552,0.010754856,0.005783145,7,38,1.149854636,6.500068897,-0.009588185,0.756094445,0.903961111,37,1.0985,1.092231482,1110.1,2700.1,-0.000400395,4680.1,6870.1,-1.26E-05,0.811643018,0.008322818,0,0,0
0211G1,420.1,0.138388889,690.1,0.5795,720.1,0.675305556,750.1,0.771055556,0.159121989,0.013942576,0.005396882,13,36,1.188996508,6.285886095,-0.009181322,0.759894445,0.910561111,36,1.112305556,1.108583333,1110.1,2730.1,-0.000393457,4620.1,6870.1,-5.81E-06,0.846485015,0.006629423,0,0,0
0212G1,420.1,0.060388889,840.1,1.002777778,870.1,1.05475,900.1,1.096138889,0.200694577,0.008100752,0.0058521,13,48,1.191556878,8.773093837,-0.012344951,1.086827778,1.136175,39,1.201138889,1.193583333,1200.1,3360.1,-0.0002435,4260.1,8040.1,4.46E-06,0.962255031,0.007774466,0,0,0
0212G1,480.1,0.103138889,840.1,1.002777778,870.1,1.05775,900.1,1.092138889,0.189537724,0.012197805,0.005353462,13,40,1.218228447,7.916456257,-0.011174596,1.085427778,1.136475,39,1.207138889,1.20225,1230.1,2310.1,-0.000495307,4290.1,6870.1,-1.32E-05,1.017903895,0.008752276,0,0,0
0212G1,480.1,0.092138889,840.1,0.969777778,870.1,1.01975,900.1,1.065138889,0.196147487,0.008569393,0.005719287,13,37,1.214066158,8.049934762,-0.011093984,1.055427778,1.112775,40,1.184722222,1.173972222,1230.1,3900.1,-0.000201217,5130.1,6930.1,-5.05E-06,0.957813752,0.006775233,0,0,0
0212G1,480.1,0.083138889,840.1,0.887777778,870.1,0.96475,900.1,1.016138889,0.197350741,0.006039267,0.006006753,13,41,1.194812795,8.124211241,-0.010847204,0.998427778,1.076875,37,1.1735,1.166564815,1230.1,3900.1,-0.000170616,4230.1,6900.1,-2.21E-06,0.959170062,0.007285787,0,0,0
0213G1,450.1,0.09025,750.1,0.480055556,780.1,0.537777778,810.1,0.616833333,0.167131824,0.008279113,0.005407808,7,40,0.579837743,0.478528515,-0.002497653,0.608238889,0.718772222,37,0.8925,0.883898148,1200.1,3210.1,-0.000200547,6990.1,8430.1,5.13E-06,0.561837302,0.006059809,0,0,0
0213G1,480.1,0.103138889,780.1,0.504777778,810.1,0.573833333,840.1,0.634777778,0.158804177,0.009450605,0.005133214,13,41,0.969812548,6.116447407,-0.008009221,0.628255556,0.730497222,40,0.931722222,0.924972222,1290.1,1860.1,-0.000293538,6150.1,8400.1,-1.34E-06,0.727086623,0.00618684,0,0,0
0213G1,360.1,0.075611111,750.1,0.484055556,780.1,0.530777778,810.1,0.584833333,0.142815111,0.015742494,0.004584297,15,41,0.92065375,5.31059984,-0.007256477,0.583438889,0.684572222,40,0.875722222,0.868305556,1230.1,3270.1,-0.000202111,5790.1,8430.1,-1.13E-05,0.570493134,0.008261821,0,0,0
0213G1,360.1,0.091611111,750.1,0.470055556,780.1,0.520777778,810.1,0.571833333,0.125792179,0.019556046,0.004238791,10,40,0.97342507,5.012214412,-0.006655764,0.574038889,0.683172222,39,0.888138889,0.88325,1230.1,3330.1,-0.000165801,7320.1,8430.1,2.03E-05,0.631781433,0.006350046,0,0,0
0214G1,810.1,0.154833333,1230.1,0.412583333,1260.1,0.455166667,1290.1,0.501888889,0.070006353,0.008835842,0.003081752,3,62,1.015902301,4.837673183,-0.003730647,0.506355556,0.612166667,61,0.817277778,0.812472222,1800.1,2850.1,-0.000108246,6180.1,8400.1,-1.99E-05,0.594641111,0.008731429,0,0,0
0214G1,90.1,0.070361111,1230.1,0.438583333,1260.1,0.482166667,1290.1,0.531888889,0.048155503,0.046265765,0.001623391,3,62,0.984974034,4.897468731,-0.003878359,0.531755556,0.631266667,61,0.814277778,0.808805556,1770.1,2790.1,-0.000121159,7290.1,8430.1,-7.49E-10,0.569488604,0.004022343,0,0,0
0214G1,300.1,0.110277778,1230.1,0.438583333,1260.1,0.483166667,1290.1,0.527888889,0.044533787,0.035434519,0.001884882,6,62,0.965000922,5.138178191,-0.004111426,0.530755556,0.631366667,155,0.835805556,0.83262963,1830.1,2850.1,-9.05E-05,6210.1,8430.1,-2.10E-05,0.644551852,0.008601793,0,0,0
0214G1,600.1,0.119638889,1230.1,0.417583333,1260.1,0.455166667,1290.1,0.502888889,0.059524104,0.019028272,0.002423301,7,54,0.380502311,0.281386073,-0.001683331,0.505955556,0.606166667,61,0.799277778,0.790472222,1920.1,2910.1,-6.54E-05,6690.1,8400.1,-3.11E-05,0.590574234,0.010825211,0,0,0
0215G1,450.1,0.12425,1110.1,0.419888889,1140.1,0.437138889,1170.1,0.465722222,0.055349748,0.071129322,0.001584447,7,69,0.895710594,3.490805886,-0.00316828,0.466077778,0.534736111,68,0.830583333,0.820740741,1980.1,2370.1,-0.000235299,6000.1,6840.1,-1.72E-05,0.681117816,0.00855243,0,0,0
0215G1,150.1,0.039555556,1350.1,0.588583333,1380.1,0.640777778,1410.1,0.679194444,0.067500309,0.056642735,0.001707464,10,87,1.136173181,4.045788001,-0.003171485,0.675952778,0.759056874,123,1.157444444,1.133222222,2250.1,2640.1,-7.80E-05,0,0,0,0,0,0,0,0
0215G1,30.1,0.060111111,1410.1,0.624194444,1440.1,0.669861111,1470.1,0.707347222,0.050875375,0.066362226,0.001514697,4,98,1.161185434,4.062764764,-0.003063054,0.704137577,0.784601576,123,1.186444444,1.166555555,3480.1,6480.1,-0.00012401,0,0,0,0,0,1440.1,2370.1,0.000907544
0215G1,30.1,0.065111111,1410.1,0.618194444,1440.1,0.663861111,1470.1,0.699680556,0.048928431,0.06971762,0.001462933,2,88,1.169458196,3.882188338,-0.002894355,0.697528318,0.777153708,123,1.158444444,1.141222222,3570.1,4020.1,-0.000169793,0,0,0,0,0,1440.1,2430.1,0.000769736
0216G1,30.1,0.064111111,840.1,0.916777778,870.1,1.00075,900.1,1.068138889,0.098527682,0.026691288,0.004188617,2,39,1.32907542,5.302586944,-0.007056653,1.044427778,1.104675,38,1.182888889,1.172175926,1170.1,2790.1,-0.000338337,4560.1,6930.1,-5.04E-06,0.872822222,0.00691401,0,0,0
0216G1,150.1,0.075555556,840.1,0.941777778,870.1,1.02075,900.1,1.081138889,0.109691353,0.024126447,0.004383674,5,38,1.310199101,5.43234048,-0.007377788,1.057627778,1.107675,37,1.1755,1.161564815,1140.1,2850.1,-0.000357531,4620.1,6960.1,-3.52E-06,0.815877286,0.005948265,0,0,0
0216G1,330.1,0.07675,840.1,0.961777778,870.1,1.02475,900.1,1.073138889,0.148719414,0.019024126,0.004725782,7,36,1.275203278,5.897650524,-0.008136965,1.054027778,1.094975,39,1.144138889,1.137583333,1140.1,2760.1,-0.000343388,4650.1,6930.1,-2.75E-06,0.868672799,0.005973675,0,0,0
0216G1,360.1,0.078611111,720.1,0.581305556,750.1,0.681055556,780.1,0.777777778,0.16673029,0.011634552,0.005435385,13,39,1.180627509,6.601413539,-0.009309697,0.76915,0.919708333,38,1.126888889,1.121842593,1140.1,2730.1,-0.000346066,4860.1,6930.1,-6.86E-06,0.871944048,0.00607159,0,0,0
0401J1,690.1,0.126972973,1470.1,0.455297298,1500.1,0.491157658,1530.1,0.527557808,0.049114475,0.044225149,0.001531666,12,80,0.997861369,4.532586572,-0.003088747,0.528642814,0.612015926,90,0.893378378,0.890828829,2700.1,4110.1,-5.98E-05,6480.1,8310.1,-1.51E-05,0.68157585,0.008265396,0,0,0
0401J1,450.1,0.085783784,1380.1,0.490783784,1410.1,0.514243243,1440.1,0.562783784,0.056263667,0.039644286,0.001766951,11,77,1.010299088,4.706061725,-0.003491454,0.563230931,0.65466454,70,0.93472973,0.921054054,2130.1,3000.1,-0.000115948,3030.1,4320.1,-2.34E-05,0.868021499,0.008191635,0,0,0
0401J1,540.1,0.088351351,1380.1,0.535783784,1410.1,0.571243243,1440.1,0.624783784,0.064371757,0.025388116,0.002155081,8,69,1.126716528,5.153227815,-0.003716185,0.619630931,0.712887456,74,0.989918919,0.98,2130.1,3330.1,-0.00012566,6000.1,7350.1,-1.56E-05,0.799676263,0.008947441,0,0,0
0401J1,450.1,0.078783784,1290.1,0.48827027,1320.1,0.537297297,1350.1,0.571108108,0.065148639,0.031228547,0.002086536,8,60,0.508351107,0.380901705,-0.001553919,0.57754054,0.67106524,65,0.924837838,0.920702703,1980.1,2940.1,-0.000149439,5850.1,7650.1,-1.06E-05,0.700908728,0.009977613,0,0,0
0402J1,450.1,0.025783784,1350.1,0.546108108,1380.1,0.599783784,1410.1,0.643243243,0.10176904,0.001820912,0.004252007,24,73,1.021539699,8.60254176,-0.006505724,0.642343243,0.739334892,174,1.073864865,1.06727027,2070.1,3120.1,-6.76E-05,6780.1,8310.1,-1.49E-05,0.909658004,0.005854783,0,0,0
0402J1,720.1,0.040972973,1350.1,0.551108108,1380.1,0.603783784,1410.1,0.648243243,0.123762778,0.001728959,0.004300364,14,65,0.525068461,0.588625699,-0.00164665,0.64720991,0.743152665,174,1.087864865,1.079936937,2100.1,3180.1,-5.97E-05,6840.1,8310.1,-5.13E-06,0.919175676,0.004953923,0,0,0
0402J1,540.1,0.029351351,1350.1,0.541108108,1380.1,0.599783784,1410.1,0.641243243,0.107936315,0.001692483,0.004300059,23,65,0.498630245,0.387696443,-0.001832645,0.639143243,0.734032238,174,1.079864865,1.07527027,2070.1,3150.1,-5.81E-05,6900.1,8310.1,-1.43E-05,0.910595721,0.006020059,0,0,0
0402J1,990.1,0.125783784,1350.1,0.531108108,1380.1,0.585783784,1410.1,0.626243243,0.12003343,0.002558037,0.0039678,23,65,0.497462899,0.368851324,-0.001788382,0.62310991,0.712627297,185,1.059972973,1.053792793,2040.1,3240.1,-4.79E-05,7170.1,8340.1,-2.56E-05,0.868714189,0.00820155,0,0,0
0403J1,390.1,0.066567568,840.1,0.988324324,870.1,1.060243243,900.1,1.108702703,0.179852894,0.007391863,0.005920443,11,42,1.245255624,8.394325834,-0.011532785,1.102756757,1.160354054,125,1.238810811,1.224972973,1170.1,2640.1,-9.78E-05,6420.1,8310.1,5.63E-06,1.066900338,0.007118635,0,0,0
0403J1,390.1,0.067567568,810.1,0.928702703,840.1,0.996324324,870.1,1.072243243,0.18719004,0.007061869,0.00611173,3,36,1.271338088,7.713916913,-0.010696803,1.052740541,1.129005406,118,1.221405405,1.212540541,1170.1,2640.1,-9.82E-05,5880.1,8310.1,-2.25E-06,1.056788398,0.009027567,0,0,0
0403J1,390.1,0.064567568,840.1,1.008324324,870.1,1.077243243,900.1,1.118702703,0.183222194,0.009577232,0.005638037,8,41,1.243785869,7.985142591,-0.011125025,1.108356757,1.158954054,40,1.22327027,1.215846847,1170.1,2670.1,-0.000180378,5880.1,8130.1,8.42E-06,1.02374431,0.009491163,0,0,0
0403J1,450.1,0.099783784,780.1,0.838810811,810.1,0.930702703,840.1,0.991324324,0.193543591,0.006090215,0.00637771,13,39,1.232356612,7.749832872,-0.010879913,0.983156757,1.080213514,38,1.204189189,1.197810811,1170.1,2670.1,-0.000133687,5910.1,7620.1,-1.08E-06,1.023167754,0.009343646,0,0,0
0404J1,450.1,0.094783784,720.1,0.585972973,750.1,0.675486486,780.1,0.775810811,0.20240837,0.0060302,0.006378664,8,38,1.198128422,7.133831946,-0.009933638,0.769459459,0.921454054,150,1.170675676,1.164477477,1200.1,2850.1,-0.000114739,5880.1,8310.1,7.11E-06,0.937885959,0.007170427,0,0,0
0404J1,450.1,0.108783784,720.1,0.618972973,750.1,0.703486486,780.1,0.790810811,0.193188814,0.007598429,0.00613245,8,40,1.197128217,6.874888786,-0.009711384,0.790659459,0.937854054,151,1.210405405,1.208459459,1230.1,2910.1,-7.88E-05,5880.1,8310.1,2.75E-06,0.986678642,0.00728311,0,0,0
0404J1,450.1,0.108783784,720.1,0.605972973,750.1,0.688486486,780.1,0.776810811,0.190830345,0.007561105,0.006105462,8,40,1.184704133,6.847127846,-0.00963501,0.775859459,0.920354054,143,1.164945946,1.142225225,1260.1,3060.1,-0.000103496,5910.1,8310.1,-1.97E-06,0.921472806,0.007249784,0,0,0
0404J1,450.1,0.121783784,720.1,0.663972973,750.1,0.744486486,780.1,0.833810811,0.188443804,0.010069995,0.005843841,8,35,1.216301411,6.441748603,-0.009232645,0.827659459,0.956754054,161,1.163297297,1.156009009,1260.1,3030.1,-0.000102406,5910.1,8310.1,-2.30E-06,0.941670337,0.008105074,0,0,0
0405J1,480.1,0.120567568,840.1,0.854324324,870.1,0.921243243,900.1,0.975702703,0.163175047,0.010731711,0.005261103,11,42,1.159111765,7.006847529,-0.009462427,0.962956757,1.031354054,150,1.160675676,1.157810811,1260.1,2910.1,-0.00012414,5760.1,8310.1,-7.14E-06,0.91607291,0.006336496,0,0,0
0405J1,480.1,0.103567568,780.1,0.623810811,810.1,0.721702703,840.1,0.805324324,0.17956229,0.006667777,0.005838131,10,42,1.145649154,7.148046537,-0.009481717,0.795156757,0.918413514,148,1.152189189,1.150135135,1290.1,2700.1,-0.000123126,5760.1,8310.1,-7.35E-06,0.907014771,0.005667038,0,0,0
0405J1,480.1,0.115567568,780.1,0.638810811,810.1,0.738702703,840.1,0.819324324,0.170975298,0.007755498,0.005679269,11,42,1.157112111,6.994791357,-0.009326485,0.807956757,0.930013514,150,1.167675676,1.161144144,1320.1,3060.1,-0.000100443,5730.1,8310.1,-5.45E-06,0.924765144,0.007895672,0,0,0
