0,0,0,0,0
10,21,1.00175722389276,9.96982738781281,-0.0223598210844016
9,21,1.00660911560172,10.2686374587984,-0.0229770801623101
9,24,0.593893103864712,0.79556765021114,-0.00503142909564778
9,22,0.953568107541183,10.5928739467862,-0.0240021673749575
3,19,1.04524836977793,5.31336707150818,-0.0252703569856676
3,18,1.05090185053239,4.9417341327309,-0.0241473155556574
3,18,1.04234254453204,5.1496721004301,-0.0247402190617044
3,17,1.03480109682272,5.06871619910094,-0.0246088092121651
6,33,0.334965665625525,0.245529933988241,-0.00296143801848311
5,36,0.561727005248931,5.61766255021921,-0.0100816462876313
5,29,0.267557519462551,0.229615847570427,-0.00355257843946858
6,33,0.332132285669556,0.234640608820398,-0.00284496299159657
5,29,0.470331289651423,3.7395216011568,-0.00811930230276935
3,27,0.457568253259286,3.80184204130549,-0.00818619717153511
2,25,0.260228081239041,0.146691588883584,-0.00390985209731497
3,24,0.238155920093429,0.143319301720575,-0.00395126843341709
4,17,1.0174361587823,5.83271135788354,-0.0225879671365457
2,17,1.08775940972292,5.60876655208661,-0.0226408411640396
3,17,1.06685921263974,5.52803505255143,-0.0221985926804249
2,17,1.03377816354374,5.49044976449829,-0.0223001331346651
3,17,1.03458139083763,5.41429864822284,-0.0220487827942094
3,17,1.06286733119697,5.35848566112371,-0.0219989712386708
2,19,1.03884269628829,5.42653629605564,-0.0221921415930886
2,17,1.08681500680417,5.3520448440135,-0.0220486688032934
2,16,1.06991091031477,5.46576704740514,-0.0234032676171844
2,21,1.08373532254966,5.54025300128571,-0.0234314565620273
2,19,1.06547461716368,5.48239838326357,-0.0225188990929906
2,17,1.08474768678294,5.3290607387417,-0.0219155345354902
2,17,1.08435991513105,4.48790082258935,-0.0219448162541881
2,15,1.08325812180326,4.44154424854414,-0.021381202357198
2,17,1.05487691058976,4.50413888959592,-0.0216795424250022
2,17,1.07913285512247,4.34901107709198,-0.0220124232573948
4,28,0.864003437657389,12.2997675626826,-0.0206026201706203
13,28,1.00827829412264,11.732104018896,-0.0187673482898985
3,28,1.0235592636566,12.1338146732605,-0.019142268425874
3,28,1.01475272419494,10.8370632347434,-0.0169273164550228
8,24,0.930778908838561,8.30794933158797,-0.015741008048861
8,24,0.915721886675483,9.12333622735464,-0.0173717056731555
8,24,0.916568058737714,7.81668478867572,-0.0146362490637337
6,24,0.305326977636622,0.181818919838809,-0.00496972072728381
3,13,1.11903038316317,4.94709029150024,-0.0205018475024184
3,13,1.11233163757279,4.91552703963656,-0.0207437967596913
3,13,1.11022954749362,4.88815803772223,-0.0201403184933355
3,14,1.04615995988393,5.32681411237403,-0.0219657691734379
8,33,0.236986222706483,0.162700910117148,-0.00255176757834901
6,33,0.460807176496416,3.36982438449484,-0.00465572387451773
6,33,0.413573931099852,3.16099934317652,-0.00455363948149096
6,33,0.484323415959353,3.38999849727977,-0.00477759088430137
4,14,1.06435525183483,6.05202419227371,-0.0233110910225821
3,17,1.03160041101656,6.22874970270938,-0.0250966399849755
3,14,1.03948191887923,6.02318374282912,-0.0237752356668378
3,14,1.056303080467,5.95569609032397,-0.0230985862928304
3,28,1.18455905618286,6.2795218710815,-0.029254131012159
4,30,0.985994939142415,6.06211057081566,-0.0291656433479809
3,13,0.98681728497856,6.28833393250771,-0.0303043732025261
3,21,1.02607543497675,6.35277114106568,-0.0312771954991557
2,70,1.19725069331776,1.38208338147253,-0.00359884871572926
2,79,1.34652511960767,1.1148972355595,-0.002253098371835
2,45,0.954311949040615,3.43012364634838,-0.0136185285995615
2,74,1.96285999095834,1.72988977114116,-0.00216717993916336
5,30,1.58183394741815,6.17026749386373,-0.0232174966231096
5,28,1.42680296762523,6.04279320520015,-0.024426109150837
6,19,1.29994133364791,8.19400137530614,-0.0331049721526374
2,32,1.25703643513598,1.19479589134032,-0.00873973809852265
2,26,1.54257980573209,2.82063794340113,-0.0132514951283041
2,48,1.40938067676737,-1.215513633072,-0.00335663236158967
2,32,1.55079372470668,2.69267329319719,-0.0127841661426048
2,28,1.56984859410149,2.29420754853873,-0.00967473992792799
2,30,1.22975342097039,5.42849767565227,-0.0262194286539217
2,37,1.09978798518845,5.26027039790087,-0.0257742876932694
2,13,1.05504606204723,5.41413212116951,-0.0271170476786658
3,30,1.25997931052357,5.51595362759962,-0.0264530430237506
2,23,1.02548351650717,4.64373406335681,-0.021213797906516
2,20,1.0167889761167,4.54335872391434,-0.022082022396312
2,20,1.00850395190741,4.53784938121459,-0.020971709296425
2,22,0.987119658985397,4.388306755996,-0.0190027819823917
2,17,1.00726629511247,4.72654744381061,-0.0251352317202673
2,17,1.00907134354227,4.57923240300738,-0.0248558571821872
2,17,1.00246079934656,4.52043565945796,-0.0247932801230967
2,17,0.992431278343193,4.48938761959983,-0.024694433340095
2,36,1.22300353967798,3.93435987685238,-0.0198019182035117
2,18,1.20488325647569,4.24547952737787,-0.0227731965703968
2,24,0.931279966976784,1.02816395559181,-0.0113452893328457
2,26,1.22864436141512,4.01451844520885,-0.0215105461327122
2,23,1.19148571729772,4.10871301384333,-0.0239897452012115
2,22,0.920507725244995,0.937336426766922,-0.0120996400563457
2,18,0.841299365890784,1.01978937351047,-0.0134253445334372
2,27,1.01338419068181,-0.376960340779181,-0.00667008815390424
2,22,0.860666675445987,5.72525533280965,-0.016856255125658
2,19,0.875560155537596,4.92883415996407,-0.0148639209107956
2,22,0.839464057616249,5.21121794921744,-0.0159473653196558
2,23,0.912881227275322,5.4068293503798,-0.0166002560582987
2,24,0.938486498251199,1.45403788835395,-0.0122769510321021
2,48,1.23200716529795,4.06552290295496,-0.0206376104454512
2,26,1.21228065240975,4.35294729122369,-0.0229757401783333
2,24,0.918449921540807,1.00269360390546,-0.0114564288713211
2,20,1.01129933777236,4.21398394359712,-0.0224224096422574
2,14,1.02791560432143,4.11780287115373,-0.0214460338089402
2,14,1.01355869916488,4.07405158636901,-0.0214352502807325
2,14,1.01619595039879,4.05935266162905,-0.0215130053687845
2,18,1.17265613807513,5.98247107654488,-0.017103192176081
2,18,1.17437823776856,5.92962930936088,-0.0171834106510068
2,22,1.07265320498073,6.5706976261282,-0.0196511320076129
2,19,1.12173308449061,6.23666966738849,-0.0183839977219231
0,91,0.00943859943539152,1.41481065136166,-0.00208290826080664
2,17,1.1087508001977,4.48891833690532,-0.0256377187119075
2,14,1.12413575107249,4.49695873171459,-0.025499349571789
2,14,1.12725833970911,4.42095136962339,-0.0251758033841954
2,14,1.03271864154444,4.16301004540692,-0.0193537191361629
2,14,1.02725029057375,3.88176040712583,-0.0185866700007309
2,14,1.02462874877709,4.01635490876728,-0.0191822125196384
2,14,1.05662626089921,4.08026698407461,-0.0194775226782155
2,33,1.20653038698845,4.22396779246692,-0.0232343181103852
2,22,0.920493599310315,1.25291723004984,-0.0133289928884692
2,22,1.16866062685737,4.41501220642901,-0.0235246987411269
2,44,1.20850225131861,4.04286827071926,-0.0223254095099574
2,31,1.38116169567348,4.25502749937587,-0.0235346276657342
2,24,1.35598395106991,4.93025309631875,-0.0232276427240072
2,25,1.40609379657098,4.07495153373042,-0.0232666158262039
2,24,1.36892205376806,4.08898250616726,-0.0235597941086961
2,18,0.829941470737085,0.995205078427157,-0.014256551254723
2,20,0.888783985236866,1.09450583865724,-0.0131434901451778
2,20,1.14746331206274,4.3050911396411,-0.0251211372164305
2,22,0.849943001518828,0.891442914155048,-0.012293455264977
2,38,1.19931913823745,4.92304810079535,-0.0264848785088818
2,39,1.20200114791399,4.81870626883897,-0.025810281000822
2,14,1.17446498264453,4.92330073964318,-0.0271613453499585
2,38,1.1904636831428,4.67656601829774,-0.0253557281349382
3,14,1.10790968423976,5.34541706122252,-0.0215660570653764
2,13,1.1020812952853,4.30118070732932,-0.022419256253949
2,13,1.09004014379095,4.71936223835636,-0.0227625559786258
2,13,1.08028153743865,4.61119108967179,-0.0228036089960719
2,18,0.825668364718407,1.07406999365354,-0.013486687846972
2,44,1.32957760271809,3.1719043613952,-0.0166806065820154
2,39,1.31031821864594,3.28148352193548,-0.0164908173235683
2,47,1.31268036700276,3.16033232783766,-0.015775800787516
2,14,1.18455706514397,4.07163732610219,-0.0179262145422374
2,14,1.21511776096803,4.17305849952995,-0.0186381945287438
2,14,1.20552138683593,4.64133971511299,-0.0212633317189206
2,14,1.20612726854059,4.47317995337063,-0.0208598575737461
2,44,1.24272016239702,4.3124914051887,-0.0232349966590172
2,22,1.1966514672858,4.47759531034598,-0.0246183226025593
2,24,0.900104162655486,0.966164973441587,-0.0119615704197522
2,22,1.19001137183299,4.39377201100667,-0.0236674418733394
2,14,1.0388414603988,3.84460314520044,-0.0214351373744339
2,14,1.03622814963936,4.12343758010312,-0.0216667645632417
2,14,1.07009741376987,4.24680387620186,-0.0227523264920367
2,14,1.04789767294981,3.9432427807931,-0.0227665923123508
2,14,1.19543179549109,3.96713217294048,-0.025606667839749
2,17,0.850902025716336,0.969895623459038,-0.0138011767794636
3,16,1.13968544189529,5.38857473334332,-0.0250629969812253
2,22,1.12578027557471,3.79418656574717,-0.0232896884133282
2,14,1.03938343317312,4.54590308718935,-0.0244482102521223
2,14,1.13763305075532,3.93246551917941,-0.0257017545746461
2,14,1.10579896374304,3.87132961446517,-0.0255917378896546
2,14,1.10905142127559,3.90426281626006,-0.0255582455451387
2,13,1.09284102070874,4.06972557913938,-0.0257533060238416
2,13,0.78017494578778,0.793028203504113,-0.0138300782646409
2,13,1.10265476791725,4.02269463447687,-0.0263410786507062
2,13,1.10391941776309,3.9970203629677,-0.0261525920034397
2,14,1.13816219520968,4.07471416732144,-0.0231691778775712
2,14,1.13932234809556,4.07831780300854,-0.0243771964452652
2,14,1.08280446846435,3.94144716169212,-0.0224199446300431
2,14,1.06965446945766,3.80184228500182,-0.0215823789380413
2,17,1.10651693135385,4.0773869904065,-0.0247997744854831
2,14,1.11976211997142,3.9858814283029,-0.0242381250386878
2,14,1.11332119733061,4.05198832666998,-0.0245063681417599
2,14,1.10282350830809,3.87144412663553,-0.0227270564750584
2,14,1.00528322916714,3.40587766597704,-0.0221514058011228
2,14,1.00984761596164,3.44907028788491,-0.022509004884572
2,14,1.00782696203667,3.44439279042323,-0.0225810998453446
2,14,0.984025223905521,3.57877914232116,-0.0231656051612642
2,13,1.14804896568238,3.60360780729742,-0.0241460166257937
2,16,0.858377058900368,0.955410103301855,-0.01455825550261
2,14,1.16720118381371,3.80513949710721,-0.0267316100690453
2,14,1.15625976506318,3.66420102906161,-0.0263069815166001
2,18,0.980328422585803,3.79131856179138,-0.0171512653637597
2,17,1.00194680313155,3.5364087291513,-0.0167150705465233
2,18,0.984087026438378,3.71935449255706,-0.0177324256879163
2,13,1.14291430101607,3.67889640783755,-0.0167007031161277
2,19,0.77885389987887,0.874071830729318,-0.0124899851797687
2,19,0.773792620574948,0.87205753760555,-0.0132740635867805
2,19,0.783339861587443,-0.204331764376756,-0.0093277435319496
2,19,0.765982251194102,0.884480051273646,-0.0134522299833284
2,52,1.2757567084413,3.2705800643528,-0.0203574639343058
2,42,1.2315577233513,3.35263062862036,-0.020524845694294
2,32,1.19946126453084,3.44305342931994,-0.0212980663642004
2,24,1.15115233666425,3.51761687384616,-0.0210252309101377
2,14,1.0781409619358,3.90968423781168,-0.02417146430203
2,18,0.801787867157188,0.886287933834793,-0.0139338319828011
2,18,0.815794487445668,0.89165910680875,-0.013912054025893
2,16,0.785624591269116,0.948830718326219,-0.0147975845303529
2,14,1.07298852342682,3.48685424879633,-0.0230780383833135
2,16,1.01953906363564,3.34081034643212,-0.0218909235328448
2,16,1.02048683690167,3.61405772083149,-0.0218065378119665
2,12,1.03859080898329,3.27580654562759,-0.0209463857660792
2,22,0.814916035912256,0.904895008261368,-0.0123926005014886
2,22,1.10246709115918,3.99453680762909,-0.025726339457976
2,22,1.08750653582879,3.97664724223541,-0.0253805744432514
2,17,0.803963625423707,0.910794492460733,-0.0146415978620634
2,17,1.32956941569389,3.67259494682287,-0.0233292230715617
2,17,1.33312597624362,4.6744310161357,-0.0225357249354326
2,24,1.32477893273566,3.6621156821427,-0.0227144246253362
2,20,1.32682874191831,3.61779608219395,-0.0226069616908651
2,20,1.19707392480128,3.88272902664731,-0.0263290862992457
2,14,1.18772075899313,3.91407477416667,-0.0264184340227065
2,17,1.19123789904775,3.87559764379314,-0.0262775917915856
2,32,1.22009367563532,3.75517365741541,-0.0260173504675388
2,14,1.12402192872118,3.98055304712424,-0.0259087617580318
2,22,1.10538373553153,3.96567387101896,-0.0255748191250307
2,14,1.09801113436095,3.94553344611042,-0.0252124562170537
2,14,1.09506742460654,4.01608501270223,-0.025406849203033
2,22,1.11039009181866,3.81107045227445,-0.0243901875902133
2,22,1.10013350799385,3.73465535960719,-0.0245031330899148
2,22,1.10874474197057,3.8410110966936,-0.0246134490757433
2,22,1.12678206389315,3.75255591154034,-0.0248979656443693
2,13,1.10711103813526,4.01919581133889,-0.0220763510349623
2,14,1.09157538748989,4.13136755996408,-0.022590970905473
2,13,1.10549765920203,3.98190171398005,-0.0217444918397429
2,14,1.0995188587404,3.98385120676326,-0.0218651987132064
2,33,1.25664109592816,3.58902167280966,-0.0255435705634568
2,33,1.2549106920476,3.62036994314456,-0.0254439146585677
2,23,1.26375492524527,3.60279480300521,-0.0257122132115059
2,22,1.26739474477002,3.55686583863449,-0.0257874571574896
2,13,1.18438130271526,3.08435896496812,-0.0274595033041239
2,13,1.1916424713535,2.9503928431422,-0.0259353420381394
2,13,1.17379801512732,2.96479611096002,-0.0255375875296478
2,13,1.16275296278151,2.95814511653618,-0.0255687316263628
2,13,1.17297520118201,2.94327659051742,-0.026213857201251
2,13,1.17481380584281,2.83235564121706,-0.0259600122667656
2,13,1.18344154447158,2.89524044923399,-0.0265805292414803
2,13,1.19880407707916,2.98064348831569,-0.0262998024061627
2,27,1.1777225817068,3.00963440707719,-0.0257496007693439
2,13,0.946672638001602,1.06322769727609,-0.0186610698160777
2,13,1.16618555955573,2.92935340109631,-0.0252067297684159
2,28,1.18832688511082,2.90214868606282,-0.024651355975729
2,13,1.17644012451356,3.06285526240488,-0.0261389593243602
