2130.1,0.223249157899208,2250.1,0.327265883185866,2280.1,0.357758263824523,2310.1,0.387771898478265,0.0956211227995163,0.387754366276827,0.455521873432828,0.000253007572666106,0.00318495465713373,92,0.6049375,0.602458333333333,2730.1,5370.1,-0.000175037275848371,7590.1,14970.1,-6.44743378713986e-06,0.282104504048583,0.00778656563020564,0,0,0
2010.1,0.218466183546499,2130.1,0.330012407837082,2160.1,0.360727892132268,2190.1,0.390123606675106,0.103124754269869,0.389855941547532,0.45883769041132,0.000223303701324652,0.00342752140654358,88,0.6166875,0.611541666666667,2670.1,4650.1,-0.000234274316918083,7470.1,14970.1,-9.48934737241513e-06,0.313727589641434,0.0108653230861734,0,0,0
2040.1,0.209716496813741,2190.1,0.352085674295525,2220.1,0.383682868600334,2250.1,0.413960084256125,0.103623587082906,0.414187853803745,0.480994875458685,0.000193971563432317,0.00342844637327562,92,0.6449375,0.639791666666667,2700.1,4500.1,-0.000267062841530055,7470.1,14970.1,-7.19083349143112e-06,0.312448705179283,0.0091776417622793,0,0,0
1920.1,0.205620655804954,2070.1,0.345742807313167,2100.1,0.378643489752271,2130.1,0.411469270826268,0.103932434534605,0.411019255460081,0.482133293682838,0.000263575229447472,0.00346907266741243,92,0.6409375,0.637791666666667,2640.1,4470.1,-0.000246730597315605,7320.1,14970.1,-9.23740579342146e-06,0.352897094726563,0.0109805017815922,0,0,0
930.1,0.09034375,1170.1,0.94284375,1200.1,1.03790625,1230.1,1.0901875,0.29315984188703,1.06896875,1.119165625,9.64511231448261e-05,0.00791498170775028,57,1.3135,1.28022916666667,1650.1,4380.1,-0.000619734753325216,6750.1,10200.1,-3.34293750560617e-05,0.392080818965517,0.0172936691601035,0,0,0
900.1,0.075875,1170.1,0.95784375,1200.1,1.04790625,1230.1,1.0961875,0.281733046120016,1.07616875,1.131565625,0.000124842398084173,0.00771704024585728,56,1.260625,1.25819791666667,1650.1,4350.1,-0.000575768824321813,13050.1,14070.1,1.39431605975724e-05,0.398608035714286,0.00801329226195608,0,0,0
960.1,0.0751875,1260.1,1.0175,1290.1,1.07140625,1320.1,1.11296875,0.260511892358185,1.0901125,1.131865625,0.000223930798458772,0.00676074678697794,58,1.2505625,1.24002083333333,1710.1,4320.1,-0.000652099880537259,9210.1,10110.1,3.27704973118279e-05,0.398369959677419,0.00614596272872715,0,0,0
3090.1,0.327663973632888,2970.1,0.259371647713728,3000.1,0.273542832084196,3030.1,0.289939332640124,0.0584316615499342,0.291591392628789,0.335213884543616,0,0,136,0.5123125,0.505447916666667,4020.1,5940.1,-5.36846226689976e-05,8580.1,12180.1,-4.57411343313914e-05,0.397246900826446,0.0253518134152191,3000.1,4020.1,0.000388035877430075
270.1,0.0343125,1410.1,0.3429375,1440.1,0.36621875,1470.1,0.400755208333333,0.0605799604091959,0.399010271990741,0.465015237188143,0.0116686872926238,0.00237233550361234,194,0.66775,0.661083333333333,2070.1,4140.1,-9.90853454057679e-05,7950.1,14970.1,-1.59963964942778e-05,0.451399202127659,0.0180157823539201,0,0,0
1200.1,0.21390625,1410.1,0.3859375,1440.1,0.41221875,1470.1,0.446755208333333,0.0843053720476534,0.44524916087963,0.513250036570859,0.00794773176726512,0.00275613722381455,189,0.7613125,0.754447916666667,2160.1,3660.1,-9.41365007541478e-05,7860.1,14970.1,-1.10829193443173e-05,0.535541360294117,0.0131195968648335,0,0,0
